redirect_type,redirect_target,old_url
NOT_MIGRATED,,https://thingsboard.io/docs/reference/plugins/time/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/processors/alarm-deduplication-processor/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/protocols/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/python-client-sdk/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/releases/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/rest-client/
NOT_MIGRATED,,https://thingsboard.io/docs/reference/snmp-api
NOT_MIGRATED,,https://thingsboard.io/docs/reference/snmp-api/
NOT_MIGRATED,,https://thingsboard.io/docs/releases/release-policy/
NOT_MIGRATED,,https://thingsboard.io/docs/releases/releases-table/v3-0-x/
NOT_MIGRATED,,https://thingsboard.io/docs/releases/releases-table/v3-1-x/
NOT_MIGRATED,,https://thingsboard.io/docs/releases/releases-table/v3-2-x/
NOT_MIGRATED,,https://thingsboard.io/docs/releases/releases-table/v3-3-x/
NOT_MIGRATED,,https://thingsboard.io/docs/releases/releases-table/v3-4-x/
NOT_MIGRATED,,https://thingsboard.io/docs/releases/releases-table/v3-5-x/
NOT_MIGRATED,,https://thingsboard.io/docs/releases/releases-table/v3-6-x/
NOT_MIGRATED,,https://thingsboard.io/docs/releases/releases-table/v3-7-x/
NOT_MIGRATED,,https://thingsboard.io/docs/releases/releases-table/v3-8-x/
NOT_MIGRATED,,https://thingsboard.io/docs/releases/releases-table/v3-9-x/
NOT_MIGRATED,,https://thingsboard.io/docs/releases/releases-table/v4-0-x/
NOT_MIGRATED,,https://thingsboard.io/docs/releases/releases-table/v4-1-x/
NOT_MIGRATED,,https://thingsboard.io/docs/releases/releases-table/v4-2-x/
NOT_MIGRATED,,https://thingsboard.io/docs/releases/releases-table/v4-3-x/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/abeeway/tracker/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/alarms/basic-rules/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/alarms/mail/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/analytics/kafka-streams/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/analytics/mcp-server-ai-insights/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/analytics/ollama/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/analytics/ollama/nginx/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/analytics/spark-integration-with-thingsboard/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/arduino/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/arduino/sim808-htu21d/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/arduino/temperature/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/ble/raspberry-esp32-xiaomi-sensor-htu21d/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/cricket-wifi/cricket-wifi/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/demo-account/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/digicom/energy-meter-monitoring-with-thingsboard-iot-pla%C6%9Eorm/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/esp32/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/esp32/gpio-control-pico-kit-dht22-sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/esp32/ota/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/esp8266/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/esp8266/gpio/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/esp8266/temperature/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/exxn/exxn/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/fusion-daq/fusion-daq/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/kernel/kernel/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/kingpigeon/kingpigeon/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/lansitec/solar-bluetooth-gateway/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/moko-smart/moko-smart-guide/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/monitoring/facilities-monitoring-poc/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/monoz/LPWA_GPS_Tracker_with_monoZ/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/nettrartu+/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/nettrartu+/rtu_temp_sensor/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/nettrartu-x/tutorial/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/netvox/netvox-guide/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/nodemcu/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/nodemcu/temperature/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/raspberry/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/raspberry/gpio/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/raspberry/gpio-android-things/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/raspberry/grove/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/raspberry/temperature/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/roltek/roltek/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/senquip/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/senquip/senquip/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/sia-connect/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/smartico/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/smartico/elec-meter-lorawan/Electricity_Meter_LoRaWAN/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/smartico/gas-meter-lorawan/Gas_Meter_LoRaWAN/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/smartico/gas-valve-lorawan/Gas_Valve_LoRaWAN/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/smartico/leaks-detector-lorawan/Leaks_Detector_LoRaWAN/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/smartico/pulse-sensor-lorawan/Pulse_Sensor_LoRaWAN/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/smartico/wm-bus-lorawan/wMBus_Reader_LoRaWAN/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/sodaq/sodaq/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/sodaq/sodaq-udp/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/solandtec/thingsboard-guide-solandtec/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/syrus/syrus/
NOT_MIGRATED,,https://thingsboard.io/docs/samples/tektelic/
NOT_MIGRATED,,https://thingsboard.io/docs/services/
NOT_MIGRATED,,https://thingsboard.io/docs/services/consulting/
NOT_MIGRATED,,https://thingsboard.io/docs/services/customers-full-reviews/
NOT_MIGRATED,,https://thingsboard.io/docs/services/device-management/
NOT_MIGRATED,,https://thingsboard.io/docs/services/iot-solutions/
NOT_MIGRATED,,https://thingsboard.io/docs/services/monitoring-dashboard/
NOT_MIGRATED,,https://thingsboard.io/docs/services/support/
NOT_MIGRATED,,https://thingsboard.io/docs/services/trainings/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/activation/how-to/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/activation/private-cloud/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/activation/public-cloud/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/activation/self-managed/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/ai-assistance-overview/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/ai-assistance-prompts/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/ai-assistance-widget/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/ai-widget-summary/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/anomaly/alarms/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/anomaly/build/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/anomaly/overview/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/anomaly/refresh-reprocess/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/anomaly/save-to-tb/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/anomaly/visualization/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/background-jobs/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/cache-settings/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/calculations/batch/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/calculations/native/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/calculations/overview/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/calculations/save-to-thingsboard/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/calculations/time-to-value/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/configuration-properties/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/connect-thingsboard/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/custom-ai-model-configuration/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/custom-translation/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/data-filtering/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/data-grouping-aggregation/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/embed-visuals/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/getting-started/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/group-by-category/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/group-by-time/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/guide/analyze-building-energy-usage-and-carbon-emissions/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/guide/detect-anomalies-in-heat-pumps/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/guide/industrial-oee-score-monitoring/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/guide/occupancy-analysis-of-the-building/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/guide/predict-next-maintenance-date-of-equipment/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/guides/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/cloud/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/docker/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/docker-windows/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/installation-options/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/kubernetes/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/old-docker-migrate/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/python-executor-configuration/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/rhel/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/trndz-upgrade-instructions/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/trndz-upgrade-instructions-kubernetes/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/ubuntu/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/centos/v1-10-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/centos/v1-11-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/centos/v1-12-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/centos/v1-13-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/centos/v1-14-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/centos/v1-15-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/centos/v1-8-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/centos/v1-9-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/docker/v1-10-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/docker/v1-11-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/docker/v1-12-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/docker/v1-13-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/docker/v1-14-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/docker/v1-15-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/docker/v1-8-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/docker/v1-9-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/ubuntu/v1-10-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/ubuntu/v1-11-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/ubuntu/v1-12-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/ubuntu/v1-13-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/ubuntu/v1-14-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/ubuntu/v1-15-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/ubuntu/v1-8-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/ubuntu/v1-9-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/windows/v1-10-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/windows/v1-11-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/windows/v1-12-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/windows/v1-13-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/windows/v1-14-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/windows/v1-15-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/windows/v1-8-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/upgrade-instructions/windows/v1-9-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/install/windows/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/metric/generate-new-metric/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/metric/overview/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/metric/use-in-thingsboard/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/mix-sql-datasource/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/post-installation-steps/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/predict-remaining-time/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/predict-with-python-models/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/prediction/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/prediction-save-to-tb/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/releases/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/releases/release-policy/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/releases/releases-table/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/releases/releases-table/v1-10-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/releases/releases-table/v1-11-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/releases/releases-table/v1-12-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/releases/releases-table/v1-13-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/releases/releases-table/v1-14-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/releases/releases-table/v1-15-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/releases/releases-table/v1-8-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/releases/releases-table/v1-9-x/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/rest-api/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/search/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/settings/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/states/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/tasks-service/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/telemetry-aggregation/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/trendz-bundle/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/view-builder/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/view-collections/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/view-settings/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/visualizations-ai-card/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/visualizations-bar/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/visualizations-calendar/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/visualizations-card/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/visualizations-card-with-line/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/visualizations-heatmap/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/visualizations-line/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/visualizations-overview/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/visualizations-pie/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/visualizations-scatter/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/visualizations-tables/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/what-is-trendz/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/white-labeling/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/widget-actions/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/widget-filter-by-alias/
NOT_MIGRATED,,https://thingsboard.io/docs/trendz/widget-settings/
NOT_MIGRATED,,https://thingsboard.io/docs/tutorials/create-clear-alarms/
NOT_MIGRATED,,https://thingsboard.io/docs/tutorials/function-based-on-telemetry-from-two-devices/
NOT_MIGRATED,,https://thingsboard.io/docs/tutorials/telemetry-delta-calculation/
NOT_MIGRATED,,https://thingsboard.io/docs/tutorials/validate-incoming-telemetry/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/access-token/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/advanced-filters/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/advanced-guides-for-working-with-dashboard/advanced-dashboard-guide-lesson-1/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/advanced-guides-for-working-with-dashboard/advanced-dashboard-guide-lesson-2/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/advanced-guides-for-working-with-dashboard/advanced-dashboard-guide-lesson-3/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/advanced-guides-for-working-with-dashboard/advanced-dashboard-guide-lesson-4/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/advanced-guides-for-working-with-dashboard/advanced-dashboard-guide-lesson-5/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/api-limits/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/basic-mqtt/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/certificates/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/claiming-devices/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/coap-over-dtls/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/contribution/how-to-contribute/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/contribution/how-to-contribute-your-device-integration-guide/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/contribution/ui/advanced-development/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/contribution/ui/basic-widget-api/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/contribution/ui/custom-subscriptions/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/contribution/widgets-development-before-3.0/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/csv-xls-data-export/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/custom-menu/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/custom-translation/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/customization/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/device-connectivity-status/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/device-credentials/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/device-provisioning/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/file-storage/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/groups/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/alibaba-cloud/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/aws/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/aws-marketplace-pe/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/aws-marketplace-pe-upgrade/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/aws-marketplace-pe-upgrade-haproxy/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/azure/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/cluster-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/cluster/aws-cluster-setup
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/cluster/aws-eks-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/cluster/aws-microservices-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/cluster/aws-monolith-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/cluster/aws-self-hosted-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/cluster/azure-aks-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/cluster/azure-microservices-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/cluster/azure-monolith-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/cluster/gcp-gke-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/cluster/gcp-microservices-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/cluster/gcp-monolith-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/cluster/gcp-self-hosted-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/ibm-cloud/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/kubernetes/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/linux/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/old-upgrade-instructions/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/add-haproxy-rhel/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/add-haproxy-ubuntu/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/alibaba-cloud/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/aws/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/aws-marketplace/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/azure/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/cassandra-cloud-astra-db/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/cluster-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/cluster/aws-eks-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/cluster/aws-microservices-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/cluster/aws-monolith-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/cluster/azure-aks-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/cluster/azure-from-markeplace/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/cluster/azure-microservices-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/cluster/azure-monolith-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/cluster/gcp-gke-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/cluster/gcp-microservices-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/cluster/gcp-monolith-setup/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/docker-cassandra/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/edge/deb-installation/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/edge/docker/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/gcp-marketplace/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/gcp2/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/ibm-cloud/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/ie-executor-config/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/msa/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/old-docker-migrate/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/old-docker-migrate-windows/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/old-upgrade-instructions/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/report-service-config/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/install/pe/ubuntu/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/apache-pulsar/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/aws-kinesis/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/azure-event-hub/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/azure-service-bus/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/custom/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/decode/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/ibm-watson-iot/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/kpn-things/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/loriot/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/ocean-connect/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/particle/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/remote-integrations/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/send-data-external-mqtt-brokers/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/sigfox/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/sigfox-example/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/sodaq/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/sodaq-udp/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/t-mobile-iot-cdp/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/tcp/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/tuya/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/integrations/udp/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/live-demo/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/mail-templates/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/mqtt-over-ssl/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/overview/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/psm/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/rbac/
NOT_MIGRATED,,https://thingsboard.io/docs/user-guide/reporting/attaching-report-to-notification/
